device,acc_peak_th,p_th,acc_min_th,consec,mem,recall,precision,f1,fpr,fa_sessions,high_motion_fas,fa_details,falls_by_type
watch,22.0,0.4,None,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.4,None,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.4,8.0,1,2,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.4,8.0,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,None,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,25.0,0.35,8.0,1,3,1.0,0.38461538461538464,0.5555555555555556,0.64,16,6,"{'SITTING': 3, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2, 'STANDING': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.4,None,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.4,None,1,3,1.0,0.35714285714285715,0.5263157894736842,0.72,18,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.4,8.0,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.4,8.0,1,3,1.0,0.35714285714285715,0.5263157894736842,0.72,18,6,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 1, 'RUNNING': 2, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,None,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,8.0,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,None,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,8.0,1,2,1.0,0.35714285714285715,0.5263157894736842,0.72,18,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 1, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,None,1,3,1.0,0.3448275862068966,0.5128205128205129,0.76,19,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,20.0,0.35,8.0,1,3,1.0,0.3448275862068966,0.5128205128205129,0.76,19,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,None,1,3,1.0,0.3448275862068966,0.5128205128205129,0.76,19,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,22.0,0.35,8.0,1,3,1.0,0.3448275862068966,0.5128205128205129,0.76,19,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 1, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,None,1,2,1.0,0.3333333333333333,0.5,0.8,20,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,None,1,3,1.0,0.3333333333333333,0.5,0.8,20,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,8.0,1,2,1.0,0.3333333333333333,0.5,0.8,20,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
watch,18.0,0.35,8.0,1,3,1.0,0.3333333333333333,0.5,0.8,20,8,"{'SITTING': 3, 'STANDING': 3, 'WALKING': 2, 'RUNNING': 3, 'LYING_DOWN': 2, 'JUMPING': 3, 'SIT_DOWN': 2, 'STAND_UP': 2}","{'FALL_BACKWARD': 1, 'FALL_FORWARD': 5, 'FALL_FROM_SITTING': 1, 'FALL_LEFT': 1, 'FALL_RIGHT': 2}"
